,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Engine Displacement,Transmission,Year of Manufacture,RTO,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn,Super Charger,Turning Radius
333,delhi,Cng,Sedan,"1,00,000",Manual,1,Maruti,Maruti Swift Dzire Tour,2018,8202,1.2 S STD CNG,300000.0,2018,Third Party insurance,CNG,5.0,100000,1197 cc,Manual,2018,DL1Z,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",26.55,1197,70.40Bhp@6000rpm,95,Others,VVT,1197,95@4000rpm,4,MPFI,No,3995,1695,1555,2430,1045,5 Speed,,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,,4.8
334,delhi,Petrol,Hatchback,"60,000",Manual,2,Hyundai,Hyundai i10,2009,1591,Magna 1.2,85000.0,2009,Third Party insurance,Petrol,5.0,60000,1197 cc,Manual,2009,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Power Antenna,Centeral Locking,Day Night Rear View Mirror",20.36,1197,78.9bhp@6000rpm,111,Others,Petrol Engine,1197,111.7Nm@4000rpm,4,MPFI,No,3585,1595,1550,2380,930,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,5.0
335,delhi,Petrol,SUV,"25,000",Automatic,1,Volvo,Volvo XC40,2020,7535,T4 R-Design,3750000.0,2020,Comprehensive,Petrol,5.0,25000,1969 cc,Automatic,2020,UP32,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.7,1969,187.40bhp,300,Grey,2.0 litre petrol Engine,1969,300Nm,4,,,4425,2034,1652,2702,1640,8 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355,,5.0
336,delhi,Petrol,Sedan,"67,593",Manual,1,Honda,Honda Amaze,2015,1168,S i-Vtech,422000.0,2015,Third Party,Petrol,5.0,67593,1198 cc,Manual,2015,DL3C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio",18.0,1198,86.7bhp@6000rpm,109,Brown,i-VTEC Petrol Engine,1198,109Nm@4500rpm,4,,No,3990,1680,1505,2405,950kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,4.5
337,delhi,Diesel,SUV,"50,000",Automatic,1,Hyundai,Hyundai Creta,2020,7700,SX Diesel AT BSVI,1500000.0,2020,Third Party insurance,Diesel,5.0,50000,1493 cc,Automatic,2020,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.5,1493,113.42bhp@4000rpm,250,Others,1.5L CRDi Diesel,1493,250nm@1500-2750rpm,4,CRDi,Yes,4300,1790,1635,2610,1320,6-Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",5,433,,5.0
338,delhi,Petrol,Hatchback,"88,882",Manual,1,Maruti,Maruti Baleno,2016,3962,1.2 Delta,495000.0,2016,Comprehensive,Petrol,5.0,88882,1197 cc,Manual,2016,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,870kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
339,delhi,Petrol,Sedan,"78,986",Manual,1,Toyota,Toyota Corolla Altis,2016,2145,G MT,815000.0,2016,Comprehensive,Petrol,5.0,78986,1798 cc,Manual,2016,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.28,1798,138.03bhp@6400rpm,173,White,2ZR-FE Petrol Engine,1798,173Nm@4000rpm,4,EFI,No,4620,1776,1475,2700,1190kg,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355,No,5.4
340,delhi,Diesel,Sedan,"1,00,000",Manual,1,Maruti,Maruti Swift Dzire,2014,4239,LDI,215000.0,2014,Third Party insurance,Diesel,5.0,100000,1248 cc,Manual,2014,DL2C,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Power Door Locks,Child Safety Locks",23.4,1248,74bhp@4000rpm,190,Others,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDI,Yes,3995,1695,1555,2430,1050kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,4.8
341,delhi,Petrol,Hatchback,"24,727",Manual,2,Hyundai,Hyundai i20 Active,2015,1662,1.2 S,501999.99999999994,2015,Comprehensive,Petrol,5.0,24727,1197 cc,Manual,2015,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.19,1197,81.86bhp@6000rpm,114,Brown,VTVT Petrol Engine,1197,114.73Nm@4000rpm,4,MPFI,No,3995,1760,1555,2570,1020,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.2
342,delhi,Diesel,SUV,"70,000",Automatic,3,Audi,Audi Q3,2014,91,2.0 TDI,800000.0,2014,Third Party insurance,Diesel,5.0,70000,1968 cc,Automatic,2014,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.73,1968,174.33bhp@4200rpm,380,Others,TDI Diesel Engine,1968,380Nm@1750-2500rpm,4,CRDI,Yes,4385,2019,1608,2603,1660kg,7-Speed S-Tronic ,AWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.9
343,delhi,Petrol,Sedan,"34,000",Automatic,1,Mercedes-Benz,Mercedes-Benz S-Class,2019,6261,Maybach S560,15900000.0,2019,Comprehensive,Petrol,4.0,34000,3982 cc,Automatic,2019,DL05,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",7.08,3982,469bhp@5250-5500rpm,700,White,4.0L V8 biturbo,3982,700nm@2000-4000rpm,8,Direct Injection,Yes,5462,2130,1498,3365,2245Kg,9 Speed,AWD,Power,Disc,Disc,"Tubeless,Radial",4,500,No,6.45
344,delhi,Petrol,Hatchback,"79,328",Automatic,1,Honda,Honda Jazz,2017,1340,1.2 V AT i VTEC,565000.0,2017,Comprehensive,Petrol,5.0,79328,1199 cc,Automatic,2017,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.0,1199,88.7bhp@6000rpm,110,Silver,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,PGM - Fi,No,3955,1694,1544,2530,1066kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
345,delhi,Petrol,Hatchback,"50,000",Manual,1,Maruti,Maruti Alto K10,2017,3946,VXI,280000.0,2017,Third Party insurance,Petrol,5.0,50000,998 cc,Manual,2017,HR16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",23.95,998,67.05bhp@6000rpm,90,Others,K Series Petrol Engine,998,90Nm@3500rpm,3,MPFi,No,3545,1515,1475,2360,779kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,177,No,4.6
346,delhi,Petrol,Hatchback,"62,113",Manual,2,Maruti,Maruti Baleno,2017,3962,1.2 Delta,524000.0,2017,Third Party insurance,Petrol,5.0,62113,1197 cc,Manual,2017,DL12,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Silver,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,870kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
347,delhi,Petrol,SUV,"2,300",Manual,1,Hyundai,Hyundai Creta,2023,10530,SX,1650000.0,2023,Comprehensive,Petrol,5.0,2300,1497 cc,Manual,2023,DL3C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1497,113.18bhp@6300rpm,143,Black,1.5 L MPi Petrol,1497,143.8Nm@4500rpm,4,MPi,No,4300,1790,1635,2610,1430,6-speed,,Power,Disc,Disc,"Tubeless, Radial",5,355,,5.0
348,delhi,Petrol,Sedan,"1,20,000",Automatic,3,Toyota,Toyota Corolla Altis,2013,6151,1.8 VL AT,450000.0,2013,Third Party insurance,Petrol,5.0,120000,1794 cc,Automatic,2013,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.53,1794,138.1bhp@6400rpm,173,Others,DOHC Dual VVT-i Petrol En,1794,173Nm@4000rpm,4,EFI(Electronic Fuel Injection),No,4620,1776,1475,2700,1370,7 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355,No,5.3
349,delhi,Diesel,Hatchback,"1,20,000",Manual,2,Tata,Tata Tiago,2018,2981,1.05 Revotorq XT,315000.0,2018,Third Party insurance,Diesel,5.0,120000,1047 cc,Manual,2018,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",27.28,1047,69bhp@4000rpm,140,Others,Revotorq Engine,1047,140Nm@1800-3000rpm,3,CRDi,Yes,3746,1647,1535,2400,1060kg,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,5.0
350,delhi,Petrol,Sedan,"1,20,000",Automatic,3,Toyota,Toyota Corolla Altis,2013,6151,1.8 VL AT,450000.0,2013,Third Party insurance,Petrol,5.0,120000,1794 cc,Automatic,2013,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.53,1794,138.1bhp@6400rpm,173,Others,DOHC Dual VVT-i Petrol En,1794,173Nm@4000rpm,4,EFI(Electronic Fuel Injection),No,4620,1776,1475,2700,1370,7 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355,No,5.3
351,delhi,Petrol,SUV,"5,000",Automatic,1,Volvo,Volvo XC40,2022,7535,T4 R-Design,4400000.0,2022,Comprehensive,Petrol,5.0,5000,1969 cc,Automatic,2022,GJ01,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.7,1969,187.40bhp,300,White,2.0 litre petrol Engine,1969,300Nm,4,,,4425,2034,1652,2702,1640,8 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355,,5.0
352,delhi,Petrol,SUV,"10,000",Manual,2,Hyundai,Hyundai Creta,2021,7689,S BSVI,1120000.0,2021,Third Party insurance,Petrol,5.0,10000,1497 cc,Manual,2021,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1497,113.18bhp@6300rpm,143,Others,1.5 L MPi Petrol,1497,143.8Nm@4500rpm,4,MPi,No,4300,1790,1635,2610,1360,6-speed,,Power,Disc,Disc,"Tubeless, Radial",5,355,,5.0
353,delhi,Petrol,Sedan,"60,000",Manual,2,Hyundai,Hyundai Verna,2018,5967,VTVT 1.6 SX,750000.0,2018,Third Party insurance,Petrol,5.0,60000,1591 cc,Manual,2018,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.0,1591,121.3bhp@6400rpm,151,Others,VTVT Petrol Engine,1591,151Nm@4850rpm,4,MPFI,No,4440,1729,1475,2600,1228,6 Speed,FWD,Power,Disc,Drum,Tubeless,4,480,No,5.0
354,delhi,Petrol,Hatchback,"30,000",Manual,1,Maruti,Maruti Baleno,2021,6779,Zeta,635000.0,2021,Third Party insurance,Petrol,5.0,30000,1197 cc,Manual,2021,DD8L,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.01,1197,81.80bhp@6000rpm,113,Others,1.2L VVT Engine,1197,113Nm@4200rpm,4,MPFI,No,3995,1745,1510,2520,865-890,5 Speed,FWD,Electric,Disc,Drum,"Tubeless,Radial",5,355,No,4.9
355,delhi,Diesel,SUV,"67,000",Manual,1,Jeep,Jeep Compass,2018,5929,2.0 Limited,1110000.0,2018,Comprehensive,Diesel,5.0,67000,1956 cc,Manual,2018,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.1,1956,170bhp@3750rpm,350,Grey,2.0-Litre 4-Cyl Multijet II Engine,1956,350Nm@1750-2500rpm,4,CRDI,Yes,4395,1818,1640,2636,1562 kgs,6 Speed,4X2,Power,Disc,Discs,"Radial, Tubless",5,355,No,5.0
356,delhi,Petrol,Hatchback,"86,183",Manual,1,Hyundai,Hyundai Grand i10,2016,1550,Asta Option,450000.0,2017,Zero Dep,Petrol,5.0,86183,1197 cc,Manual,2016,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197,82bhp@6000rpm,114,Red,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,MPFI,No,3765,1660,1520,2425,935kg,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,4.8
357,delhi,Diesel,Sedan,"70,000",Manual,1,Toyota,Toyota Etios,2013,2208,VD,260000.0,2013,Third Party insurance,Diesel,5.0,70000,1364 cc,Manual,2013,MP30,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Day Night Rear View Mirror,Cd Player",23.59,1364,67.04bhp@3800rpm,170,Others,D-4D Diesel Engine,1364,170Nm@1800-2400rpm,4,Common Rail Direct Injection,Yes,4265,1695,1510,2550,1020kg,5 Speed,FWD,Power,Ventilated Disc ,Drum,"Tubeless,Radial",4,355,No,4.9
358,delhi,Petrol,Hatchback,"88,991",Manual,1,Maruti,Maruti Swift,2013,10403,VXI,346000.0,2013,Third Party,Petrol,5.0,88991,1197 cc,Manual,2013,UP80,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197,88.50bhp@6000rpm,113,White,K Series Dual jet,1197,113Nm@4400rpm,4,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,Disc,Drum,"Radial, Tubeless",5,268,,4.8
359,delhi,Diesel,SUV,"18,000",Automatic,2,BMW,BMW X4,2019,6765,M Sport X xDrive20d,5260000.0,2019,Comprehensive,Diesel,5.0,18000,1995 cc,Automatic,2019,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.55,1995,187.74bhp@4000rpm,400,Blue,TwinPower Turbo 4-cylinder engine,1995,400Nm@1750-2500rpm,4,Direct Injection,Twin,4752,1918,1621,2864,1770,8-Speed Steptronic,4WD,Power,Disc,Disc,"Tubeless,Runflat",5,355,No,5.0
360,delhi,Petrol,SUV,"55,000",Automatic,1,Jeep,Jeep Compass,2019,9064,1.4 Longitude Plus AT,1475000.0,2019,Comprehensive,Petrol,5.0,55000,1368 cc,Automatic,2019,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",14.1,1368,160.77bhp@3750rpm,250,Black,1.4-Litre 4-Cyl Multiair Engine,1368,250Nm@1750-2500rpm,4,CRDI,Yes,4395,1818,1640,2636,1562 kgs,7 Speed,4X2,Power,Disc,Discs,"Radial, Tubless",5,355,No,5.0
361,delhi,Cng,Hatchback,"62,657",Manual,1,Maruti,Maruti S-Presso,2021,7489,VXI CNG 2019-2020,479000.0,2021,Third Party,CNG,4.0,62657,998 cc,Manual,2021,HR87,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",31.2,998,58.33bhp@5500rpm,78,Silver,K10B,998,78Nm@3500rpm,3,,,3565,1520,1564,2380,831-854,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",5,355,,4.5
362,delhi,Petrol,Hatchback,"16,452",Automatic,1,Renault,Renault KWID,2017,5431,1.0 AMT RXT,300000.0,2017,Comprehensive,Petrol,5.0,16452,999 cc,Automatic,2017,HR29,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",24.04,999,67bhp@5500rpm,91,Silver,Petrol Engine,999,91Nm@4250rpm,3,MPFi,No,3679,1579,1478,2422,730,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,300,No,4.9
363,delhi,Petrol,Sedan,"40,000",Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2017,5518,200 CGI Sport,2475000.0,2017,Comprehensive,Petrol,5.0,40000,1991 cc,Automatic,2017,HP12,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.04,1991,183bhp@5500rpm,300,White,In Line Petrol Engine,1991,300Nm@1200-4000rpm,4,Direct Injection,Yes,4630,1777,1432,2699,1510kg,7 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",4,355,No,5.5
364,delhi,Cng,Hatchback,"31,029",Manual,1,Tata,Tata Tiago,2022,8725,XZ Plus CNG BSVI,740000.0,2022,Zero Dep,CNG,5.0,31029,1199 cc,Manual,2022,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1199,72bhp@6000rpm,95,Silver,1.2 L i-CNG,1199,95Nm@3500rpm,3,,,3765,1677,1535,2400,1030,5-Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,355,,5.0
365,delhi,Petrol,Hatchback,"40,000",Manual,2,Maruti,Maruti Swift,2018,6324,VXI 2018,450000.0,2018,Third Party insurance,Petrol,5.0,40000,1197 cc,Manual,2018,UP32,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",22.0,1197,81.80bhp@6000rpm,113,Others,VTVT Engine,1197,113Nm@4200rpm,4,MPFi,No,3840,1735,1530,2450,860Kg,5,,Power,Disc,Drum,Tubeless,5,268,No,5.0
366,delhi,Petrol,Hatchback,"46,724",Manual,2,Hyundai,Hyundai i20,2014,1654,Sportz 1.2,403000.0,2014,Comprehensive,Petrol,5.0,46724,1197 cc,Manual,2014,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.5,1197,82.85bhp@6000rpm,113,Silver,Kappa VTVT Petrol Engine,1197,113.7Nm@4000rpm,4,MPFI,No,3995,1710,1505,2525,1040,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
367,delhi,Petrol,Sedan,"86,000",Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2011,4701,C 200 CGI,750000.0,2011,Third Party insurance,Petrol,5.0,86000,1991 cc,Automatic,2011,DL86,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",14.74,1991,184bhp@5500rpm,300,Silver,In-Line Engine,1991,300Nm@1200-4000rpm,4,Direct Injection,Yes,4686,2020,1442,2840,1545kg,9 Speed,RWD,Power,Disc,Disc,"Tubeless, Radial",4,355,No,5.61
368,delhi,Diesel,SUV,"40,000",Manual,1,Mahindra,Mahindra XUV500,2015,3807,W10 2WD,800000.0,2015,Third Party insurance,Diesel,7.0,40000,2179 cc,Manual,2015,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.0,2179,140bhp@3750rpm,330,Others,mHawk Diesel Engine,2179,330Nm@1600-2800rpm,4,Direct Injection,Yes,4585,1890,1785,2700,2010,6 Speed,FWD,Power,Disc,Disc,Tubeless Tyres,5,355,No,5.6
369,delhi,Petrol,Sedan,"80,000",Automatic,1,Toyota,Toyota Camry,2015,2107,Hybrid,1425000.0,2015,Third Party insurance,Petrol,5.0,80000,2494 cc,Automatic,2015,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.16,2494,157.7bhp@5700rpm,213,Others,2AR-FXE Petrol Engine ,2494,213Nm@4500rpm,4,EFI,No,4850,1825,1480,2775,1635kg,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355,No,5.5
370,delhi,Petrol,Sedan,"70,000",Automatic,1,Toyota,Toyota Camry,2015,2107,Hybrid,1425000.0,2015,Third Party insurance,Petrol,5.0,70000,2494 cc,Automatic,2015,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",19.16,2494,157.7bhp@5700rpm,213,White,2AR-FXE Petrol Engine ,2494,213Nm@4500rpm,4,EFI,No,4850,1825,1480,2775,1635kg,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355,No,5.5
371,delhi,Petrol,Sedan,"60,000",Manual,1,Honda,Honda City,2016,1279,i VTEC V,660000.0,2017,Comprehensive,Petrol,5.0,60000,1497 cc,Manual,2016,HP34,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.4,1497,117.3bhp@6600rpm,145,Grey,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1049kg,5 Speed ,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
372,delhi,Petrol,Hatchback,"60,000",Manual,1,Maruti,Maruti Wagon R,2009,4339,LXI Minor,150000.0,2009,Third Party insurance,Petrol,5.0,60000,1061 cc,Manual,2009,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",18.9,1061,67bhp@6200rpm,84,Others,FC Petrol Engine,1061,84Nm@3500rpm,3,MPFI,No,3595,1475,1700,2400,870kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",4,355,No,4.6
373,delhi,Cng,MUV,"40,000",Manual,1,Maruti,Maruti Ertiga,2021,7669,CNG VXI,1100000.0,2021,Third Party insurance,CNG,7.0,40000,1462 cc,Manual,2021,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",19.7,1462,91.19bhp@6000rpm,122,Others,K15B,1462,122Nm@4400rpm,4,MPFI,No,4395,1735,1690,2740,1235,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.2
374,delhi,Diesel,Hatchback,"80,000",Manual,4,Maruti,Maruti Celerio,2015,3989,ZDi,220000.00000000003,2015,Third Party insurance,Diesel,5.0,80000,793 cc,Manual,2015,DL6C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",27.62,793,47bhp@3500rpm,125,Others,DDiS Diesel Engine,793,125Nm@2000rpm,2,CRDi,No,3600,1600,1560,2425,880kg,5 Speed ,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",5,355,No,4.7
375,delhi,Diesel,SUV,"90,000",Automatic,1,Ford,Ford Endeavour,2019,916,3.2 Titanium AT 4X4,2800000.0,2019,Comprehensive,Diesel,7.0,90000,3198 cc,Automatic,2019,HP52,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",10.91,3198,197bhp@3000rpm,470,Grey,Diesel Engine,3198,470Nm@1750-2500rpm,4,TDCi,Yes,4892,1860,1837,2850,1879kg,6 Speed,4WD,Power,Disc,Disc,"Tubeless,Radial",5,355,No,5.0
376,delhi,Cng,Hatchback,"71,727",Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,7717,Sportz CNG,676000.0,2021,Third Party,CNG,5.0,71727,1197 cc,Manual,2021,UP13,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1197,68.05bhp@6000rpm,95,Silver,1.2 Kappa petrol,1197,95.2nm@4000rpm,4,,No,3805,1680,1520,2450,1100,5-Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,355,,5.0
377,delhi,Diesel,Sedan,"73,000",Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2013,4611,E250 CDI Avantgarde,1125000.0,2013,Comprehensive,Diesel,5.0,73000,2143 cc,Automatic,2013,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.21,2143,203bhp@4200rpm,500,Grey,4-in-line,2143,500Nm@1600-1800rpm,4,,Yes,4868,1854,1471,2874,1800kg,5 Speed,Rear Wheel Drive with ESP,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,540,No,5.6
378,delhi,Petrol,SUV,"85,482",Manual,1,Honda,Honda WR-V,2017,5668,i-VTEC VX,686000.0,2017,Third Party insurance,Petrol,5.0,85482,1199 cc,Manual,2017,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.5,1199,88.7bhp@6000rpm,110,White,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,MPFi,No,3999,1734,1601,2555,1103kg,5 Speed,FWD,Electric,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.3
